Year,Festival,Title,Brand,Award,Country,Agency,Track,Category,Sub category,Board image,Video
2025,Clio Entertaiment,Beetlejuice Beetlejuice Fandango Takeover,Warner Bros Home Entertainment,Silver,United States,Fracture Creative,Digital Mobile & Social Media,Digital & Mobile,Banners Disruptors & Takeovers,https://resized-media.entries.clios.com/companies/142952/media/9742cb71-658e-424f-84e4-08dda8280727-medium.png.webp,https://clios.com/winners-gallery/details/195434
2025,Clio Entertaiment,Social Content Campaign,Superman,Silver,United States,Okperfect,Digital Mobile & Social Media,Social Media,Mixed Campaign,https://resized-media.entries.clios.com/companies/4851/media/b7669f74-8eb9-4513-fe41-08ddda84979b-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/202267
2025,Clio Entertaiment,Longlegs - Let Him In,Black Bear,Silver,United Kingdom,Ignition Creative London,Digital Mobile & Social Media,Social Media,Paid Social Media Post,https://resized-media.entries.clios.com/companies/5551/media/629b8267-5733-4289-421d-08ddbc3a4ea4-medium.png.webp,https://clios.com/winners-gallery/details/197113
2025,Clio Entertaiment,Remmick,Sinners,Silver,United States,Okperfect,Digital Mobile & Social Media,Social Media,Paid Social Media Post,https://resized-media.entries.clios.com/companies/4851/media/0f5afba7-dabb-43da-43dc-08dda8286ac6-medium.png.webp,https://clios.com/winners-gallery/details/195583
2025,Clio Entertaiment,Smile 2 Holiday Fear,Paramount,Silver,United States,Trailer Park Group,Digital Mobile & Social Media,Social Media,Short-Form Social Media Video,https://resized-media.entries.clios.com/companies/5334/media/be6154a6-549d-4d60-5cc6-08ddda7db5d2-medium.png.webp,https://clios.com/winners-gallery/details/202596
2025,Clio Entertaiment,Experience More Netflix Upfronts 2024,Netflix,Silver,United States,NVE Experience Agency,Experiential & Fan Engagement,Experiential & Activations,Trade,https://resized-media.entries.clios.com/companies/651/media/b8c0d255-e63d-4a68-b2d3-08dd4de0928e-medium.png.webp,https://clios.com/winners-gallery/details/201573
2025,Clio Entertaiment,Escalate your movie night,The Fall Guy,Silver,United Kingdom,OC Agency,Key Art & Out of Home,Out of Home,Digital Outdoor,https://resized-media.entries.clios.com/companies/4765/media/ac9830ab-6f9f-4781-8179-08dda8280727-medium.jpg.webp,https://clios.com/winners-gallery/details/192533
2025,Clio Entertaiment,Joker Folie à Deux - Everything Must Go,Warner Bros,Silver,United States,SunnyBoy Entertainment,Original Content,Behind the Scenes,,https://resized-media.entries.clios.com/companies/5207/media/728357dd-52d3-48a5-fe25-08ddda84979b-medium.png.webp,https://clios.com/winners-gallery/details/202175
2025,Clio Entertaiment,Dancing with the Devil The Making of SINNERS,Sinners,Silver,United States,Rivendell Films,Original Content,Featurette,,https://resized-media.entries.clios.com/companies/143764/media/23a31904-2fb9-4ddc-a5d1-08ddca1e8d72-medium.png.webp,https://clios.com/winners-gallery/details/200835
2025,Clio Entertaiment,Inside The Xenomorph Showdown,Alien Romulus,Silver,United States,Mob Scene,Original Content,Featurette,,https://resized-media.entries.clios.com/companies/4630/media/7b9db498-b16b-452b-8060-08dda8280727-medium.jpg.webp,https://clios.com/winners-gallery/details/193720
2025,Clio Entertaiment,The Making of Saturday Night,Saturday Night,Silver,United States,Mob Scene,Original Content,Featurette,,https://resized-media.entries.clios.com/companies/4630/media/e1ef7eb5-96b8-40d2-4130-08dda8286ac6-medium.jpg.webp,https://clios.com/winners-gallery/details/194748
2025,Clio Entertaiment,X Trilogy,A24,Silver,United States,Matt Ryan Tobin,Retail & Premium,Merchandise & Premium,Collectibles,https://resized-media.entries.clios.com/companies/815/media/31ed3d1f-4a69-4034-a1f2-08ddbc6e7e05-medium.jpg.webp,https://clios.com/winners-gallery/details/197743
2025,Clio Entertaiment,Arcane League of Legends Season 1 Collectors Edition,GKIDS,Silver,United States,GKIDS,Retail & Premium,Packaging,Box Set Collection & Complete Series Packaging,https://resized-media.entries.clios.com/companies/4772/media/5de2cbc7-7c5f-4c4f-a126-08ddca1e8d72-medium.jpg.webp,https://clios.com/winners-gallery/details/192138
2025,Clio Entertaiment,TITANS OF CULT x JOHN WICK,JOHN WICK,Silver,United States,Scanavo,Retail & Premium,Packaging,Specialty Packaging,https://resized-media.entries.clios.com/companies/5535/media/86216356-ad89-44a4-a45e-08ddca1e8d72-medium.png.webp,https://clios.com/winners-gallery/details/200349
2025,Clio Entertaiment,Harry Potter and the Cursed Child on Broadway | Share The Magic,Harry Potter and the Cursed Child on Broadway,Silver,United States,AKA NYC & Steam Motion and Sound,Audio Visual,31 Seconds to 60 Seconds,,https://resized-media.entries.clios.com/companies/5224/media/c51c13ad-447b-49b5-fae2-08ddda84979b-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/201754
2025,Clio Entertaiment,Curtains Up,Stranger Things The First Shadow,Silver,United States,Requiem,Audio Visual,61 Seconds and Over,,https://resized-media.entries.clios.com/companies/143294/media/7c19ee0a-ada5-4a1c-4196-08ddbc3a4ea4-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/196972
2025,Clio Entertaiment,Opera,Royal Ontario Museum,Silver,Canada,Broken Heart Love Affair,Craft & Design,Audio Visual Craft,Music,https://resized-media.entries.clios.com/companies/3819/media/180289c8-234c-41fd-b063-08ddca1e8d72-medium.jpg.webp,https://clios.com/winners-gallery/details/202624
2025,Clio Entertaiment,THEATRE DU LIDO,Theatre Du Lido,Silver,France,Dewynters,Craft & Design,Design,Visual Identity,https://resized-media.entries.clios.com/companies/5542/media/74353382-2472-4420-a372-08ddcf598d69-medium.jpg.webp,https://clios.com/winners-gallery/details/202400
2025,Clio Entertaiment,New York City Ballet 25—26 Season—We Exist in Time,New York City Ballet,Silver,United States,New York City Ballet,Craft & Design,Key Art Craft,Photography,https://resized-media.entries.clios.com/companies/5171/media/e9ffb92e-e7b3-4e68-45b9-08ddbc3a4ea4-medium.jpg.webp,https://clios.com/winners-gallery/details/198362
2025,Clio Entertaiment,The Arts Insider x Sunset Blvd | The Close Up Influencer Activation,Sunset Blvd,Silver,United States,AKA NYC,Digital Mobile & Social Media,Social Media,Use of Influencer & Talent,https://resized-media.entries.clios.com/companies/5224/media/42141edf-a548-4829-abe9-08ddca1e8d72-medium.png.webp,https://clios.com/winners-gallery/details/201871
2025,Clio Entertaiment,Celebrating the 19th Amendment with a Roll Call on Broadway,SUFFS on Broadway,Silver,United States,Two Dog Circus,Experiential & Fan Engagement,Event Experiential & Activations,Special Event & Stunt,https://resized-media.entries.clios.com/companies/143155/media/42fbca75-8915-461a-823f-08dda8280727-medium.jpg.webp,https://clios.com/winners-gallery/details/194698
2025,Clio Entertaiment,The Book of Mormons Its Hell Out There Campaign,The Book of Mormon,Silver,United States,BLT Communications,Integrated Campaign,Integrated Campaign,,https://resized-media.entries.clios.com/companies/4715/media/7120fd3d-5f0d-4ac6-9f5e-08ddcf598d69-medium.jpg.webp,https://clios.com/winners-gallery/details/201639
2025,Clio Entertaiment,Eternally Fabulous Launching Death Becomes Her on Broadway,Death Becomes Her,Silver,United States,RPM,Key Art & Out of Home,Key Art,Printed Materials,https://resized-media.entries.clios.com/companies/143563/media/9bc130e3-974f-42c7-9bfd-08ddcf598d69-medium.jpg.webp,https://clios.com/winners-gallery/details/201069
2025,Clio Entertaiment,Christmas Spectacular Starring the Radio City Rockettes,Christmas Spectacular Starring the Radio City Rockettes,Silver,United States,MSG Entertainment,Key Art & Out of Home,Out of Home,Digital Outdoor,,https://clios.com/winners-gallery/details/195893
2025,Clio Entertaiment,The Dream Partnerships Behind Once Upon a Mattress,Once Upon a Mattress on Broadway,Silver,United States,SpotCo,Partnerships & Collaborations,Partnerships & Collaborations,,https://resized-media.entries.clios.com/companies/4964/media/859ae0dd-49d1-4355-9c75-08ddcf598d69-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/194496
2025,Clio Entertaiment,David Blaine Do Not Attempt,National Geographic,Silver,United States,National Geographic,Audio Visual Campaign,Audio Visual Campaign,,https://resized-media.entries.clios.com/companies/4339/media/aa2e737a-e3a6-4212-8644-08dda8280727-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/196203
2025,Clio Entertaiment,Campaign,The Penguin,Silver,United States,REBEL,Audio Visual Campaign,Audio Visual Campaign,,https://resized-media.entries.clios.com/companies/1223/media/c8fc1f99-6f2f-43c1-7b87-08dc8b034365-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/195010
2025,Clio Entertaiment,THE PENGUIN,HBO,Silver,United States,Warner Bros Discovery,Audio Visual Campaign,Audio Visual Campaign,,https://resized-media.entries.clios.com/companies/5072/media/bef24f94-780b-438f-f7b6-08dca10bfd7c-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/201494
2025,Clio Entertaiment,Grotesquerie Campaign,FX,Silver,United States,FX,Audio Visual Campaign,Audio Visual Campaign,,https://resized-media.entries.clios.com/companies/4559/media/32a47b82-7a67-4308-42b3-08ddbc3a4ea4-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/202332
2025,Clio Entertaiment,Peacemaker S2 | Campaign,HBO MAX,Silver,United States,HBO - MAX Marketing AV,Audio Visual Campaign,Audio Visual Campaign,,https://resized-media.entries.clios.com/companies/5072/media/8226d80a-2ada-4e2b-9f5b-08ddcf598d69-medium.png.webp,https://clios.com/winners-gallery/details/201631
2025,Clio Entertaiment,Star of the Month Nicolas Cage,STAR Movies,Silver,United Arab Emirates,TWDC Creative,Audio Visual Craft,Copywriting,,https://resized-media.entries.clios.com/companies/4893/media/e79132ee-e0f8-4f87-814f-08dda8280727-medium.jpg.webp,https://clios.com/winners-gallery/details/194507
2025,Clio Entertaiment,Grotesquerie - Chasm,FX,Silver,United States,FX,Audio Visual Craft,Direction,,https://resized-media.entries.clios.com/companies/4559/media/32a47b82-7a67-4308-42b3-08ddbc3a4ea4-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/197231
2025,Clio Entertaiment,Beauty in Sequence,Tak Ostro,Silver,Serbia,Tak Ostro,Audio Visual Craft,Editing,,https://resized-media.entries.clios.com/companies/6023/media/1070142f-f3f2-45dd-7a6b-08dd0ef9d2a7-medium.png.webp,https://clios.com/winners-gallery/details/192851
2025,Clio Entertaiment,Grotesquerie - Chasm,FX,Silver,United States,FX,Audio Visual Craft,Editing,,https://resized-media.entries.clios.com/companies/4559/media/32a47b82-7a67-4308-42b3-08ddbc3a4ea4-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/197234
2025,Clio Entertaiment,Justice,The Terminal List Dark Wolf,Silver,United States,Tiny Hero,Audio Visual Craft,Editing,,https://resized-media.entries.clios.com/companies/4875/media/ba29273d-24c2-410a-a3cc-08ddca1e8d72-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/200241
2025,Clio Entertaiment,Senna - The Racer and his Car,Netflix,Silver,Brazil,Netflix Creative Studio,Audio Visual Craft,Editing,,https://resized-media.entries.clios.com/companies/4733/media/cb1ccb4f-9917-44db-9f61-08ddbc6e7e05-medium.jpg.webp,https://clios.com/winners-gallery/details/196986
2025,Clio Entertaiment,YOURE NOT READY,Netflix,Silver,United States,Netflix,Audio Visual Craft,Editing,,https://resized-media.entries.clios.com/companies/1906/media/d9607fb1-25fc-4808-fd03-08ddda84979b-medium.jpg.webp,https://clios.com/winners-gallery/details/202651
2025,Clio Entertaiment,Chief of War Gods & Men,Chief of War,Silver,United States,GrandSon,Audio Visual Craft,Music,,https://resized-media.entries.clios.com/companies/4926/media/ef5b704e-f2df-4789-97cb-08ddcf598d69-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/194916
2025,Clio Entertaiment,Paramount Network Poland 10th Anniversary Promo,PARAMOUNT CREATIVE MTVE INTERNATIONAL,Silver,Poland,PARAMOUNT CREATIVE MTVE INTERNATIONAL - Hungary,Audio Visual Craft,Music,,https://resized-media.entries.clios.com/companies/4806/media/dd64f6f6-2b52-4b4f-817a-08dda8280727-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/194523
2025,Clio Entertaiment,Tango,Alls Fair,Silver,United States,Requiem,Audio Visual Craft,Music,,https://resized-media.entries.clios.com/companies/143294/media/6428ee1a-0595-485e-417f-08ddbc3a4ea4-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/197013
2025,Clio Entertaiment,Teaser Saved,The Last of Us Season 2,Silver,United States,Level Up AV,Audio Visual Craft,Music,,https://resized-media.entries.clios.com/companies/4941/media/b924c0d3-4eb1-441d-04fe-08dd8372b990-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/194090
2025,Clio Entertaiment,Adolescence - Main Trailer,Netflix,Silver,United Kingdom,ZEALOT,Audio Visual Craft,Sound Design,,https://resized-media.entries.clios.com/companies/5472/media/b29086ca-55e1-4cce-9eb2-08ddcf598d69-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/201538
2025,Clio Entertaiment,Alien Earth - 306 Gestation,FX,Silver,United States,FX,Audio Visual Craft,Sound Design,,https://resized-media.entries.clios.com/companies/4559/media/a04ba412-b9d6-4937-fcb9-08ddda84979b-medium.jpg.webp,https://clios.com/winners-gallery/details/195463
2025,Clio Entertaiment,Disclaimer – Develop,Apple TV-,Silver,United States,Mark Woollen & Associates,Audio Visual Craft,Sound Design,,https://resized-media.entries.clios.com/companies/5374/media/ca49cb3f-ee7f-4efe-8475-08dda8280727-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/195303
2025,Clio Entertaiment,The Secret World of Sound,Netflix,Silver,United States,Netflix Creative Studio,Audio Visual Craft,Sound Design,,https://resized-media.entries.clios.com/companies/4733/media/2980c915-cd4b-411e-8341-08dda8280727-medium.jpg.webp,https://clios.com/winners-gallery/details/194970
2025,Clio Entertaiment,Arena,Americas Team The Gambler and His Cowboys,Silver,United States,AV Squad,Audio Visual Craft,Voice Over,,https://resized-media.entries.clios.com/companies/4977/media/9ca3750d-03f5-4904-a743-08ddca1e8d72-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/201166
2025,Clio Entertaiment,Home,HBO Max,Silver,United States,BOND,Audio Visual Brand Promo,Brand Promo,,https://resized-media.entries.clios.com/companies/4830/media/bb3c9104-f732-454a-982d-08ddcf598d69-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/200598
2025,Clio Entertaiment,YOURE NOT READY,Netflix,Silver,United States,Netflix,Audio Visual Brand Promo,Brand Promo,,https://resized-media.entries.clios.com/companies/1906/media/1462fed4-392d-45ce-5eac-08ddda7db5d2-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/202629
2025,Clio Entertaiment,Now This Is Taxes The WWE RAW Way,Netflix,Silver,United States,Netflix,Audio Visual Brand Promo,Entertainment IP Integration,,https://resized-media.entries.clios.com/companies/5401/media/198022ee-1697-4fea-5e67-08ddda7db5d2-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/200098
2025,Clio Entertaiment,Animation Domination Mothers Day,FOX Entertainment,Silver,United States,FOX Entertainment,Audio Visual Brand Promo,Sizzle Seasonal & Stunt Promo,,https://resized-media.entries.clios.com/companies/4967/media/c0308baa-026c-436b-9e0f-08ddbc6e7e05-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/196612
2025,Clio Entertaiment,Tarantinos Christmas Feast,Paramount Network Netherlands,Silver,Netherlands,Paramount Benelux,Audio Visual Brand Promo,Sizzle Seasonal & Stunt Promo,,https://resized-media.entries.clios.com/companies/143298/media/6bb4dc8e-2f96-4e9d-41da-08dda8286ac6-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/194935
2025,Clio Entertaiment,Curb Your Enthusiasm S12 | Finale Episodic 1210,HBO,Silver,United States,HBO - MAX Marketing AV,Audio Visual Clip-Based Spot,Audio Visual Clip-Based Spot,,https://resized-media.entries.clios.com/companies/5072/media/644f9c53-6166-46f7-9f8d-08ddcf598d69-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/201693
2025,Clio Entertaiment,Its Always Sunny in Philadelphia - Golden Bachelor,FX,Silver,United States,FX,Audio Visual Clip-Based Spot,Audio Visual Clip-Based Spot,,https://resized-media.entries.clios.com/companies/4559/media/4a28b4c3-981c-4c19-96bb-08ddcf598d69-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/199725
2025,Clio Entertaiment,Tsunami Race Against Time “Babadook”,National Geographic,Silver,United States,National Geographic,Audio Visual Clip-Based Spot,Audio Visual Clip-Based Spot,,https://resized-media.entries.clios.com/companies/4339/media/d849d1ce-79f2-4d75-9dab-08ddbc6e7e05-thumbnail.0000000.jpg,https://clios.com/winners-gallery/details/196471
