Festival,Year,Track,Title,Brand,Agency,Category,Country,Award,Permalink
El Ojo de Iberoamerica,2025,PR,Bleed with pride,PadMad de PadMad,BBDO Chile,Ideas de Iberoamerica para el mundo,Kenia,Shortlist,/awards/el_ojo/2025/campaigns/bleed-with-pride-padmad-de-padmad-bbdo-chile-2025/
El Ojo de Iberoamerica,2025,PR,Living in a pizza,Papa Johns de Papa Johns Ecuador,BeFlamingo,Comercio liderado por dispositivos moviles,Ecuador,Shortlist,/awards/el_ojo/2025/campaigns/living-in-a-pizza-papa-johns-de-papa-johns-ecuador-beflamingo-2025/
El Ojo de Iberoamerica,2025,PR,Pedigree caramelo,Pedigree de Mars Brasil,Almap BBDO (Brasil),Responsabilidad Social Empresarial (RSE),Brasil,Shortlist,/awards/el_ojo/2025/campaigns/pedigree-caramelo-pedigree-de-mars-brasil-almap-bbdo-brasil-2025-2/
El Ojo de Iberoamerica,2025,PR,Pedigree caramelo,Pedigree de Mars Brasil,Almap BBDO (Brasil),Excelencia en las RR.PP.,Brasil,Shortlist,/awards/el_ojo/2025/campaigns/pedigree-caramelo-pedigree-de-mars-brasil-almap-bbdo-brasil-2025-3/
El Ojo de Iberoamerica,2025,PR,Pedigree caramelo,Pedigree de Mars Brasil,Almap BBDO (Brasil),Responsabilidad Social Empresarial (RSE),Brasil,Shortlist,/awards/el_ojo/2025/campaigns/pedigree-caramelo-pedigree-de-mars-brasil-almap-bbdo-brasil-2025-4/
El Ojo de Iberoamerica,2025,PR,Pedigree caramelo,Pedigree de Mars Brasil,Almap BBDO (Brasil),Estrategia social,Brasil,Shortlist,/awards/el_ojo/2025/campaigns/pedigree-caramelo-pedigree-de-mars-brasil-almap-bbdo-brasil-2025-5/
El Ojo de Iberoamerica,2025,PR,Pedigree caramelo,Pedigree de Mars Brasil,Almap BBDO (Brasil),Transformacion del Negocio,Brasil,Shortlist,/awards/el_ojo/2025/campaigns/pedigree-caramelo-pedigree-de-mars-brasil-almap-bbdo-brasil-2025-6/
El Ojo de Iberoamerica,2025,PR,Pedigree caramelo,Pedigree de Mars Brasil,Almap BBDO (Brasil),Ideas creadas para una marca,Brasil,Shortlist,/awards/el_ojo/2025/campaigns/pedigree-caramelo-pedigree-de-mars-brasil-almap-bbdo-brasil-2025-7/
El Ojo de Iberoamerica,2025,PR,Price packs,Penny de Penny,Serviceplan Alemania,Ideas de Iberoamerica para el mundo,Alemania,Shortlist,/awards/el_ojo/2025/campaigns/price-packs-penny-de-penny-serviceplan-alemania-2025/
El Ojo de Iberoamerica,2025,PR,Doritos crunch explosions,PEPSICO de PEPSICO España,TBWA\ España (España) OMD (España),Aplicaciones juegos y sites,España,Shortlist,/awards/el_ojo/2025/campaigns/doritos-crunch-explosions-pepsico-de-pepsico-espana-tbwa-espana-espana-omd-espana-2025/
El Ojo de Iberoamerica,2025,PR,Doritos crunch explosions,PEPSICO de PEPSICO España,TBWA\ España (España) OMD (España),Experiencia del usuario,España,Shortlist,/awards/el_ojo/2025/campaigns/doritos-crunch-explosions-pepsico-de-pepsico-espana-tbwa-espana-espana-omd-espana-2025-2/
El Ojo de Iberoamerica,2025,PR,It s part of the game,Persil (Dirt Is Good) de Unilever Global,MullenLowe Global,Ideas de latinos viviendo fuera de Iberoamerica,Reino Unido,Shortlist,/awards/el_ojo/2025/campaigns/it-s-part-of-the-game-persil-dirt-is-good-de-unilever-global-mullenlowe-global-2025/
El Ojo de Iberoamerica,2025,PR,Flow x Flow,Personal de Personal,WILD FI (Paraguay),Respuesta en tiempo real,Paraguay,Shortlist,/awards/el_ojo/2025/campaigns/flow-x-flow-personal-de-personal-wild-fi-paraguay-2025/
El Ojo de Iberoamerica,2025,PR,Good shit,PETA de PETA Global,SAMY España,Bien publico y mensajes gubernamentales,España,Shortlist,/awards/el_ojo/2025/campaigns/good-shit-peta-de-peta-global-samy-espana-2025-2/
El Ojo de Iberoamerica,2025,PR,Good shit,PETA de PETA Global,SAMY España,Ideas de Iberoamerica para el mundo,España,Shortlist,/awards/el_ojo/2025/campaigns/good-shit-peta-de-peta-global-samy-espana-2025-3/
El Ojo de Iberoamerica,2025,PR,Fields of glory,Pilsen de AB InBev Colombia,Monks (Colombia),Eventos y patrocinios,Colombia,Shortlist,/awards/el_ojo/2025/campaigns/fields-of-glory-pilsen-de-ab-inbev-colombia-monks-colombia-2025/
El Ojo de Iberoamerica,2025,PR,Fields of glory,Pilsen de AB InBev Colombia,Monks (Colombia),Eventos y sponsorship,Colombia,Shortlist,/awards/el_ojo/2025/campaigns/fields-of-glory-pilsen-de-ab-inbev-colombia-monks-colombia-2025-2/
El Ojo de Iberoamerica,2025,PR,Fields of glory,Pilsen de AB InBev Colombia,Monks (Colombia),Innovacion sostenible,Colombia,Shortlist,/awards/el_ojo/2025/campaigns/fields-of-glory-pilsen-de-ab-inbev-colombia-monks-colombia-2025-3/
El Ojo de Iberoamerica,2025,PR,Sentir los colores,Pilsen de AB InBev Paraguay,Koku (Paraguay),Campañas de bajo presupuesto,Paraguay,Shortlist,/awards/el_ojo/2025/campaigns/sentir-los-colores-pilsen-de-ab-inbev-paraguay-koku-paraguay-2025/
El Ojo de Iberoamerica,2025,PR,Sentir los colores,Pilsen de AB InBev Paraguay,Koku (Paraguay),Mercado especifico,Paraguay,Shortlist,/awards/el_ojo/2025/campaigns/sentir-los-colores-pilsen-de-ab-inbev-paraguay-koku-paraguay-2025-2/
El Ojo de Iberoamerica,2025,PR,Pete Zahat,Pizza Hut Ecuador de Pizza Hut Ecuador,BBA (Ecuador),Influencer & Creator,Ecuador,Shortlist,/awards/el_ojo/2025/campaigns/pete-zahat-pizza-hut-ecuador-de-pizza-hut-ecuador-bba-ecuador-2025/
El Ojo de Iberoamerica,2025,PR,Pete Zahat,Pizza Hut Ecuador de Pizza Hut Ecuador,BBA (Ecuador),Campañas de bajo presupuesto,Ecuador,Shortlist,/awards/el_ojo/2025/campaigns/pete-zahat-pizza-hut-ecuador-de-pizza-hut-ecuador-bba-ecuador-2025-2/
El Ojo de Iberoamerica,2025,PR,The Kimberly price,Plaza Vea de Supermercados Peruanos,Fahrenheit DDB,Eventos y patrocinios,Peru,Shortlist,/awards/el_ojo/2025/campaigns/the-kimberly-price-plaza-vea-de-supermercados-peruanos-fahrenheit-ddb-2025-17/
El Ojo de Iberoamerica,2025,PR,The Kimberly price,Plaza Vea de Supermercados Peruanos,Fahrenheit DDB,Lanzamientos y activaciones,Peru,Shortlist,/awards/el_ojo/2025/campaigns/the-kimberly-price-plaza-vea-de-supermercados-peruanos-fahrenheit-ddb-2025-18/
El Ojo de Iberoamerica,2025,PR,The Kimberly price,Plaza Vea de Supermercados Peruanos,Fahrenheit DDB,Acciones en tiempo real,Peru,Shortlist,/awards/el_ojo/2025/campaigns/the-kimberly-price-plaza-vea-de-supermercados-peruanos-fahrenheit-ddb-2025-19/
El Ojo de Iberoamerica,2025,PR,The Kimberly price,Plaza Vea de Supermercados Peruanos,Fahrenheit DDB,Actualidad y contexto,Peru,Shortlist,/awards/el_ojo/2025/campaigns/the-kimberly-price-plaza-vea-de-supermercados-peruanos-fahrenheit-ddb-2025-20/
El Ojo de Iberoamerica,2025,PR,The Kimberly price,Plaza Vea de Supermercados Peruanos,Fahrenheit DDB,Productos y Servicios,Peru,Shortlist,/awards/el_ojo/2025/campaigns/the-kimberly-price-plaza-vea-de-supermercados-peruanos-fahrenheit-ddb-2025-21/
El Ojo de Iberoamerica,2025,PR,The Kimberly price,Plaza Vea de Supermercados Peruanos,Fahrenheit DDB,Plataformas digitales sociales e Influencers,Peru,Shortlist,/awards/el_ojo/2025/campaigns/the-kimberly-price-plaza-vea-de-supermercados-peruanos-fahrenheit-ddb-2025-22/
El Ojo de Iberoamerica,2025,PR,The Kimberly price,Plaza Vea de Supermercados Peruanos,Fahrenheit DDB,Acciones,Peru,Shortlist,/awards/el_ojo/2025/campaigns/the-kimberly-price-plaza-vea-de-supermercados-peruanos-fahrenheit-ddb-2025-23/
El Ojo de Iberoamerica,2025,PR,The Kimberly price,Plaza Vea de Supermercados Peruanos,Fahrenheit DDB,Eventos y sponsorship,Peru,Shortlist,/awards/el_ojo/2025/campaigns/the-kimberly-price-plaza-vea-de-supermercados-peruanos-fahrenheit-ddb-2025-24/
El Ojo de Iberoamerica,2025,PR,The Kimberly price,Plaza Vea de Supermercados Peruanos,Fahrenheit DDB,Contexto y Actualidad,Peru,Shortlist,/awards/el_ojo/2025/campaigns/the-kimberly-price-plaza-vea-de-supermercados-peruanos-fahrenheit-ddb-2025-25/
El Ojo de Iberoamerica,2025,PR,The Kimberly price,Plaza Vea de Supermercados Peruanos,Fahrenheit DDB,Comercio Social & Influencers,Peru,Shortlist,/awards/el_ojo/2025/campaigns/the-kimberly-price-plaza-vea-de-supermercados-peruanos-fahrenheit-ddb-2025-26/
El Ojo de Iberoamerica,2025,PR,The Kimberly price,Plaza Vea de Supermercados Peruanos,Fahrenheit DDB,Comercio de entretenimiento,Peru,Shortlist,/awards/el_ojo/2025/campaigns/the-kimberly-price-plaza-vea-de-supermercados-peruanos-fahrenheit-ddb-2025-27/
El Ojo de Iberoamerica,2025,PR,The Kimberly price,Plaza Vea de Supermercados Peruanos,Fahrenheit DDB,Sitio webs/aplicaciones de e-commerce,Peru,Shortlist,/awards/el_ojo/2025/campaigns/the-kimberly-price-plaza-vea-de-supermercados-peruanos-fahrenheit-ddb-2025-28/
El Ojo de Iberoamerica,2025,PR,The Kimberly price,Plaza Vea de Supermercados Peruanos,Fahrenheit DDB,Estrategia y fidelizacion de marca,Peru,Shortlist,/awards/el_ojo/2025/campaigns/the-kimberly-price-plaza-vea-de-supermercados-peruanos-fahrenheit-ddb-2025-29/
El Ojo de Iberoamerica,2025,PR,The Kimberly price,Plaza Vea de Supermercados Peruanos,Fahrenheit DDB,Influencer & Creator,Peru,Shortlist,/awards/el_ojo/2025/campaigns/the-kimberly-price-plaza-vea-de-supermercados-peruanos-fahrenheit-ddb-2025-30/
El Ojo de Iberoamerica,2025,PR,The Kimberly price,Plaza Vea de Supermercados Peruanos,Fahrenheit DDB,Respuesta en tiempo real,Peru,Shortlist,/awards/el_ojo/2025/campaigns/the-kimberly-price-plaza-vea-de-supermercados-peruanos-fahrenheit-ddb-2025-31/
El Ojo de Iberoamerica,2025,PR,The Kimberly price,Plaza Vea de Supermercados Peruanos,Fahrenheit DDB,Ideas creadas para una marca,Peru,Shortlist,/awards/el_ojo/2025/campaigns/the-kimberly-price-plaza-vea-de-supermercados-peruanos-fahrenheit-ddb-2025-32/
El Ojo de Iberoamerica,2025,PR,Fixed cyber,Poxipol de Fenedur,WILD FI (Chile),Aplicaciones juegos y sites,Chile,Shortlist,/awards/el_ojo/2025/campaigns/fixed-cyber-poxipol-de-fenedur-wild-fi-chile-2025-2/
El Ojo de Iberoamerica,2025,PR,Clandestination,Procolombia de Procolombia,DDB Colombia,Intervenciones,Colombia,Shortlist,/awards/el_ojo/2025/campaigns/clandestination-procolombia-de-procolombia-ddb-colombia-2025-12/
El Ojo de Iberoamerica,2025,PR,Humanimal tourism,Procolombia de Procolombia,DDB Colombia,Sitio webs/aplicaciones de e-commerce,Colombia,Shortlist,/awards/el_ojo/2025/campaigns/humanimal-tourism-procolombia-de-procolombia-ddb-colombia-2025-7/
El Ojo de Iberoamerica,2025,PR,Humanimal tourism,Procolombia de Procolombia,DDB Colombia,Uso de datos en tiempo real,Colombia,Shortlist,/awards/el_ojo/2025/campaigns/humanimal-tourism-procolombia-de-procolombia-ddb-colombia-2025-8/
El Ojo de Iberoamerica,2025,PR,Humanimal tourism,Procolombia de Procolombia,DDB Colombia,Creatividad y experiencia impulsada por datos,Colombia,Shortlist,/awards/el_ojo/2025/campaigns/humanimal-tourism-procolombia-de-procolombia-ddb-colombia-2025-9/
El Ojo de Iberoamerica,2025,PR,Humanimal tourism,Procolombia de Procolombia,DDB Colombia,Investigacion e integracion de datos,Colombia,Shortlist,/awards/el_ojo/2025/campaigns/humanimal-tourism-procolombia-de-procolombia-ddb-colombia-2025-10/
El Ojo de Iberoamerica,2025,PR,Humanimal tourism,Procolombia de Procolombia,DDB Colombia,Mejor tecnologia en el uso de datos,Colombia,Shortlist,/awards/el_ojo/2025/campaigns/humanimal-tourism-procolombia-de-procolombia-ddb-colombia-2025-11/
El Ojo de Iberoamerica,2025,PR,Humanimal tourism,Procolombia de Procolombia,DDB Colombia,Bien publico y mensajes gubernamentales,Colombia,Shortlist,/awards/el_ojo/2025/campaigns/humanimal-tourism-procolombia-de-procolombia-ddb-colombia-2025-12/
El Ojo de Iberoamerica,2025,PR,Humanimal tourism,Procolombia de Procolombia,DDB Colombia,Uso de tecnologia,Colombia,Shortlist,/awards/el_ojo/2025/campaigns/humanimal-tourism-procolombia-de-procolombia-ddb-colombia-2025-13/
El Ojo de Iberoamerica,2025,PR,Humanimal tourism,Procolombia de Procolombia,DDB Colombia,Uso de data,Colombia,Shortlist,/awards/el_ojo/2025/campaigns/humanimal-tourism-procolombia-de-procolombia-ddb-colombia-2025-14/
El Ojo de Iberoamerica,2025,PR,Clandestination,Procolombia de Procolombia,DDB Colombia,Ideas de Iberoamerica con relevancia internacional,Colombia,Shortlist,/awards/el_ojo/2025/campaigns/clandestination-procolombia-de-procolombia-ddb-colombia-2025-13/
El Ojo de Iberoamerica,2025,PR,Humanimal tourism,Procolombia de Procolombia,DDB Colombia,Ideas de Iberoamerica con relevancia internacional,Colombia,Shortlist,/awards/el_ojo/2025/campaigns/humanimal-tourism-procolombia-de-procolombia-ddb-colombia-2025-15/
El Ojo de Iberoamerica,2025,PR,Clandestination,Procolombia de Procolombia,DDB Colombia,Experiencia y estrategia de marca,Colombia,Shortlist,/awards/el_ojo/2025/campaigns/clandestination-procolombia-de-procolombia-ddb-colombia-2025-14/
El Ojo de Iberoamerica,2025,PR,Humanimal tourism,Procolombia de Procolombia,DDB Colombia,Experiencia y estrategia de marca,Colombia,Shortlist,/awards/el_ojo/2025/campaigns/humanimal-tourism-procolombia-de-procolombia-ddb-colombia-2025-16/
El Ojo de Iberoamerica,2025,PR,Clandestination,Procolombia de Procolombia,DDB Colombia,Innovacion inclusiva,Colombia,Shortlist,/awards/el_ojo/2025/campaigns/clandestination-procolombia-de-procolombia-ddb-colombia-2025-15/
El Ojo de Iberoamerica,2025,PR,Clandestination,Procolombia de Procolombia,DDB Colombia,Transformacion del Negocio,Colombia,Shortlist,/awards/el_ojo/2025/campaigns/clandestination-procolombia-de-procolombia-ddb-colombia-2025-16/
El Ojo de Iberoamerica,2025,PR,Humanimal tourism,Procolombia de Procolombia,DDB Colombia,Transformacion del Negocio,Colombia,Shortlist,/awards/el_ojo/2025/campaigns/humanimal-tourism-procolombia-de-procolombia-ddb-colombia-2025-17/
El Ojo de Iberoamerica,2025,PR,Clandestination,Procolombia de Procolombia,DDB Colombia,Ideas de Bien Publico,Colombia,Shortlist,/awards/el_ojo/2025/campaigns/clandestination-procolombia-de-procolombia-ddb-colombia-2025-17/
El Ojo de Iberoamerica,2025,PR,Humanimal tourism,Procolombia de Procolombia,DDB Colombia,Ideas de Bien Publico,Colombia,Shortlist,/awards/el_ojo/2025/campaigns/humanimal-tourism-procolombia-de-procolombia-ddb-colombia-2025-18/
El Ojo de Iberoamerica,2025,PR,Relato inesperado,Quilmes de Cerveceria y Malteria Quilmes,draftLine BUE (Argentina),Plataformas digitales sociales e Influencers,Argentina,Shortlist,/awards/el_ojo/2025/campaigns/relato-inesperado-quilmes-de-cerveceria-y-malteria-quilmes-draftline-bue-argentina-2025-3/
El Ojo de Iberoamerica,2025,PR,Relato inesperado,Quilmes de Cerveceria y Malteria Quilmes,draftLine BUE (Argentina),Excelencia en la experiencia de marca,Argentina,Shortlist,/awards/el_ojo/2025/campaigns/relato-inesperado-quilmes-de-cerveceria-y-malteria-quilmes-draftline-bue-argentina-2025-4/
El Ojo de Iberoamerica,2025,PR,Relato inesperado,Quilmes de Cerveceria y Malteria Quilmes,draftLine BUE (Argentina),Aplicaciones juegos y sites,Argentina,Shortlist,/awards/el_ojo/2025/campaigns/relato-inesperado-quilmes-de-cerveceria-y-malteria-quilmes-draftline-bue-argentina-2025-5/
El Ojo de Iberoamerica,2025,PR,Air raid alarm clock,Razom for Ukraine de Razom for Ukraine,Officer & Gentleman / Arriba!,Creatividad y experiencia impulsada por datos,Estados Unidos,Shortlist,/awards/el_ojo/2025/campaigns/air-raid-alarm-clock-razom-for-ukraine-de-razom-for-ukraine-officer-and-gentleman-arriba-2025-2/
El Ojo de Iberoamerica,2025,PR,Bad luck reverser,Refisal de Brinsa,Name / VML New York ,Excelencia en la experiencia de marca,Colombia,Shortlist,/awards/el_ojo/2025/campaigns/bad-luck-reverser-refisal-de-brinsa-name-vml-new-york-2025-2/
El Ojo de Iberoamerica,2025,PR,Sudorrea,Rexona de Unilever Argentina,CATCH (Argentina),Influencer & Creator,Argentina,Shortlist,/awards/el_ojo/2025/campaigns/sudorrea-rexona-de-unilever-argentina-catch-argentina-2025/
